epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,2672.38,1.35621,7.43738,0.80633,1.52478,1.81221,0.72343,0.73357,0.82707,0.43247,0.24789,0.2021,0.10381,0.02227,1.56717,8.36313,0.90741,1.08667,2.18624,0.0040105,0.0040105,0.0040105
123,2694.01,1.32308,7.37395,0.79149,1.49153,1.7824,0.6315,0.81713,0.82913,0.45812,0.18994,0.17762,0.09843,0.02001,1.56271,8.41599,0.89629,1.12326,2.21641,0.003961,0.003961,0.003961
124,2715.18,1.3031,7.42869,0.80015,1.46917,1.76575,0.73208,0.72937,0.77441,0.41538,0.16174,0.1972,0.07073,0.01419,1.57292,8.44841,0.91274,1.14543,2.21182,0.0039115,0.0039115,0.0039115
125,2736.45,1.30744,7.39706,0.79164,1.47457,1.77477,0.74391,0.81678,0.82794,0.43332,0.24786,0.2021,0.10799,0.01836,1.60583,8.42591,0.92284,1.0615,2.28488,0.003862,0.003862,0.003862
126,2758.27,1.32804,7.3647,0.79543,1.48703,1.78882,0.70227,0.76818,0.81171,0.43253,0.2125,0.16823,0.08915,0.01615,1.57028,8.49796,0.91888,1.12228,2.19829,0.0038125,0.0038125,0.0038125
127,2779.67,1.31587,7.32184,0.79556,1.47311,1.77323,0.67208,0.81531,0.78689,0.42142,0.1882,0.20944,0.08618,0.01807,1.57504,8.35148,0.90282,1.13374,2.22055,0.003763,0.003763,0.003763
128,2800.92,1.29546,7.45125,0.80675,1.48802,1.76176,0.71608,0.77626,0.80775,0.45019,0.27055,0.22028,0.12644,0.02336,1.52988,8.2465,0.89484,1.02496,2.1722,0.0037135,0.0037135,0.0037135
129,2822.27,1.30329,7.31683,0.79558,1.45701,1.77452,0.77772,0.75909,0.83684,0.47817,0.29983,0.21119,0.10645,0.0183,1.50971,8.28512,0.91119,1.03012,2.13469,0.003664,0.003664,0.003664
130,2843.44,1.30863,7.20189,0.77342,1.4624,1.7694,0.78744,0.75312,0.82926,0.47621,0.2848,0.19411,0.12708,0.02732,1.49365,8.23845,0.90395,1.01912,2.10911,0.0036145,0.0036145,0.0036145
131,2864.65,1.28084,7.42669,0.80245,1.45442,1.75052,0.81829,0.76643,0.85348,0.48667,0.24131,0.18497,0.0946,0.01854,1.49823,8.32722,0.91119,1.01188,2.12909,0.003565,0.003565,0.003565
132,2885.82,1.31983,7.30786,0.80692,1.46893,1.76861,0.70528,0.84424,0.83019,0.44787,0.26046,0.18217,0.09994,0.02446,1.55834,8.31826,0.91045,1.05973,2.18278,0.0035155,0.0035155,0.0035155
133,2907.06,1.32599,7.30204,0.79194,1.45887,1.77066,0.78702,0.75248,0.84662,0.48246,0.3575,0.20979,0.16618,0.03046,1.48265,8.27561,0.92589,1.03766,2.10252,0.003466,0.003466,0.003466
134,2928.43,1.28098,7.25696,0.78262,1.42248,1.74841,0.71539,0.78811,0.83453,0.46499,0.27568,0.18357,0.11415,0.02239,1.5157,8.27008,0.91497,1.05028,2.13516,0.0034165,0.0034165,0.0034165
135,2949.99,1.28342,7.42813,0.8062,1.39715,1.73439,0.89116,0.73845,0.85889,0.47394,0.33046,0.22781,0.12791,0.02803,1.50618,8.29552,0.93003,1.00546,2.16002,0.003367,0.003367,0.003367
136,2971.79,1.30435,7.36441,0.80413,1.43893,1.76724,0.87048,0.73343,0.86854,0.48149,0.24386,0.15874,0.10428,0.02081,1.49951,8.19998,0.88659,0.99198,2.12033,0.0033175,0.0033175,0.0033175
137,2993.17,1.29308,7.10301,0.78621,1.43652,1.75187,0.81522,0.78536,0.84435,0.46907,0.30365,0.21573,0.14722,0.0262,1.48749,8.17172,0.88336,1.01137,2.09571,0.003268,0.003268,0.003268
138,3014.45,1.28999,7.20788,0.7961,1.41262,1.73496,0.82415,0.81888,0.86999,0.47178,0.3104,0.2465,0.1415,0.02849,1.5229,8.08575,0.88704,0.97056,2.12758,0.0032185,0.0032185,0.0032185
139,3035.73,1.3083,7.21178,0.77841,1.43301,1.76178,0.77942,0.77247,0.84556,0.46966,0.25671,0.23392,0.12494,0.02558,1.48487,8.13878,0.903,1.02042,2.10027,0.003169,0.003169,0.003169
140,3057.19,1.2919,7.27534,0.79221,1.41923,1.75616,0.81921,0.75539,0.85508,0.45593,0.33248,0.23566,0.15799,0.0314,1.5611,8.07029,0.90393,1.00824,2.20822,0.0031195,0.0031195,0.0031195
141,3078.75,1.29893,7.2346,0.78799,1.44556,1.76053,0.72327,0.78671,0.82874,0.44225,0.23444,0.19882,0.11557,0.02134,1.56068,8.21981,0.93292,1.06641,2.21505,0.00307,0.00307,0.00307
142,3100.04,1.28466,7.31679,0.79792,1.4257,1.75151,0.81557,0.7528,0.8512,0.47374,0.32941,0.2479,0.15552,0.03188,1.47847,8.04248,0.91396,1.02938,2.09722,0.0030205,0.0030205,0.0030205
143,3121.43,1.27104,7.0821,0.7866,1.39242,1.73209,0.75281,0.83555,0.86962,0.46103,0.27979,0.23392,0.13387,0.02165,1.55328,8.1129,0.9049,0.98606,2.18388,0.002971,0.002971,0.002971
144,3143.14,1.27417,7.11296,0.78371,1.36702,1.72401,0.84465,0.80909,0.88123,0.49905,0.34791,0.22028,0.14453,0.02882,1.47771,7.88807,0.88081,0.98089,2.10768,0.0029215,0.0029215,0.0029215
145,3164.66,1.30258,7.10392,0.78495,1.43765,1.75801,0.81018,0.82902,0.87616,0.49489,0.36409,0.23252,0.16349,0.02883,1.49652,8.12305,0.89238,0.99468,2.11327,0.002872,0.002872,0.002872
146,3185.99,1.28205,7.08209,0.78069,1.4178,1.7437,0.82055,0.79889,0.875,0.48761,0.35627,0.23112,0.1603,0.02717,1.49496,8.0631,0.90002,0.99914,2.10342,0.0028225,0.0028225,0.0028225
147,3207.28,1.27237,7.24737,0.78793,1.39431,1.72977,0.83054,0.82273,0.87455,0.49383,0.35473,0.27517,0.17997,0.03239,1.44677,7.89914,0.89391,0.98921,2.05723,0.002773,0.002773,0.002773
148,3228.33,1.27859,7.03791,0.78533,1.3781,1.73531,0.79598,0.78067,0.8474,0.4678,0.27439,0.28322,0.17125,0.03072,1.47995,8.0327,0.89534,1.03088,2.10686,0.0027235,0.0027235,0.0027235
149,3249.43,1.28275,7.11846,0.78159,1.40708,1.74278,0.84116,0.76049,0.86016,0.49646,0.32964,0.25336,0.14513,0.03322,1.46534,7.86344,0.86965,0.96581,2.06043,0.002674,0.002674,0.002674
150,3270.48,1.27136,6.97663,0.7545,1.39881,1.72894,0.80575,0.82679,0.8636,0.48738,0.31797,0.28147,0.17557,0.03665,1.51576,8.04556,0.87933,0.97527,2.12849,0.0026245,0.0026245,0.0026245
151,3291.88,1.27365,7.22543,0.79028,1.39013,1.72838,0.86748,0.76308,0.87789,0.4792,0.29153,0.25699,0.16249,0.03748,1.49631,8.01892,0.89645,0.95025,2.11857,0.002575,0.002575,0.002575
152,3313.11,1.2652,7.05125,0.78143,1.38433,1.73131,0.73053,0.86374,0.86426,0.48478,0.29408,0.26329,0.16482,0.03972,1.51031,8.0324,0.91157,0.9646,2.13016,0.0025255,0.0025255,0.0025255
153,3334.3,1.27121,7.07304,0.76676,1.39116,1.73435,0.81892,0.75963,0.8691,0.47454,0.35482,0.25105,0.15524,0.02954,1.47799,7.99345,0.87808,0.97501,2.10499,0.002476,0.002476,0.002476
154,3355.68,1.24543,6.99271,0.75036,1.38427,1.72149,0.83711,0.78199,0.87475,0.48764,0.33446,0.28147,0.16891,0.03915,1.50655,7.88556,0.8885,0.94937,2.13608,0.0024265,0.0024265,0.0024265
155,3377.07,1.2737,6.93123,0.75939,1.35921,1.73609,0.84901,0.81853,0.87984,0.47123,0.34989,0.22012,0.14648,0.02938,1.50965,7.90854,0.90831,0.96887,2.13771,0.002377,0.002377,0.002377
156,3398.24,1.26099,7.04455,0.76701,1.36693,1.71652,0.8264,0.83512,0.88138,0.483,0.2923,0.21853,0.13223,0.03018,1.49944,7.88709,0.90697,0.93069,2.11233,0.0023275,0.0023275,0.0023275
157,3419.68,1.2682,7.06283,0.77654,1.37829,1.73962,0.78571,0.81479,0.86135,0.4865,0.33172,0.22963,0.15385,0.03462,1.48709,7.91893,0.90778,0.9797,2.10403,0.002278,0.002278,0.002278
158,3441,1.26189,6.96848,0.75076,1.3668,1.72601,0.78176,0.82498,0.87913,0.49456,0.29572,0.22351,0.14812,0.02972,1.47537,7.90882,0.89574,0.9381,2.10679,0.0022285,0.0022285,0.0022285
159,3462.26,1.26384,7.01055,0.76079,1.3623,1.72244,0.78163,0.83622,0.86152,0.48202,0.34849,0.25105,0.16218,0.03425,1.45634,7.87032,0.87453,0.94224,2.08023,0.002179,0.002179,0.002179
160,3483.37,1.27711,6.94458,0.76101,1.38,1.74092,0.84912,0.81416,0.8906,0.5012,0.34846,0.2961,0.18719,0.04459,1.44787,7.7186,0.8949,0.93778,2.05716,0.0021295,0.0021295,0.0021295
161,3504.66,1.239,6.92965,0.75837,1.3589,1.72045,0.7917,0.86445,0.88529,0.49758,0.35974,0.26014,0.16884,0.03686,1.45375,7.67122,0.88168,0.93608,2.0861,0.00208,0.00208,0.00208
162,3525.89,1.26063,6.94728,0.75908,1.39131,1.73417,0.78426,0.86739,0.88467,0.49451,0.33663,0.25245,0.16042,0.03746,1.46062,7.80475,0.88707,0.95077,2.09594,0.0020305,0.0020305,0.0020305
163,3547.15,1.25218,7.13509,0.78119,1.34692,1.71359,0.83119,0.81586,0.87778,0.48271,0.3443,0.25839,0.17307,0.04024,1.45499,7.69585,0.88126,0.97173,2.0877,0.001981,0.001981,0.001981
164,3568.28,1.24553,6.86606,0.75946,1.35102,1.71536,0.80826,0.7972,0.87149,0.48199,0.32266,0.2542,0.16865,0.03731,1.48084,7.84892,0.90866,0.94545,2.15799,0.0019315,0.0019315,0.0019315
165,3589.5,1.2553,6.99285,0.76875,1.33982,1.71695,0.83609,0.81224,0.88842,0.49381,0.36905,0.28287,0.17558,0.03571,1.47354,7.76644,0.89168,0.93514,2.1363,0.001882,0.001882,0.001882
166,3610.79,1.25478,6.87021,0.77038,1.3441,1.71772,0.79736,0.79406,0.88042,0.49522,0.36616,0.24778,0.1627,0.03573,1.45589,7.82052,0.88314,0.94018,2.0999,0.0018325,0.0018325,0.0018325
167,3632.18,1.22582,6.93682,0.75337,1.33538,1.71292,0.80194,0.78582,0.86235,0.47766,0.35398,0.26313,0.16134,0.03365,1.47544,7.85984,0.88882,0.98329,2.12295,0.001783,0.001783,0.001783
168,3653.41,1.23941,6.87934,0.75682,1.34134,1.70385,0.79097,0.79266,0.85343,0.48156,0.34754,0.28007,0.17445,0.03458,1.47715,7.70191,0.87622,0.95274,2.15128,0.0017335,0.0017335,0.0017335
169,3674.72,1.25668,6.96134,0.77056,1.34259,1.72022,0.763,0.83953,0.86489,0.50178,0.35776,0.26923,0.16699,0.03934,1.41544,7.64859,0.86991,0.94267,2.04284,0.001684,0.001684,0.001684
170,3695.93,1.23677,6.76944,0.74057,1.34743,1.71394,0.81723,0.81323,0.86835,0.50108,0.36256,0.31993,0.21188,0.04446,1.40826,7.72045,0.87858,0.96232,2.03209,0.0016345,0.0016345,0.0016345
171,3717.79,1.23514,6.77101,0.75174,1.36464,1.72705,0.75699,0.84755,0.87373,0.49194,0.35008,0.32308,0.21574,0.0409,1.45249,7.68537,0.87663,0.96608,2.07255,0.001585,0.001585,0.001585
172,3738.89,1.24787,6.93987,0.76841,1.32865,1.71038,0.79072,0.82281,0.87855,0.504,0.33657,0.27666,0.18785,0.03948,1.45518,7.72544,0.8746,0.9487,2.08885,0.0015355,0.0015355,0.0015355
173,3760.59,1.22859,6.83331,0.77045,1.33016,1.69514,0.81476,0.78671,0.86607,0.50358,0.34977,0.24548,0.16449,0.03798,1.43611,7.74334,0.88837,0.97612,2.07304,0.001486,0.001486,0.001486
174,3781.9,1.2473,6.80602,0.75878,1.34245,1.71141,0.80847,0.82937,0.88152,0.51581,0.36016,0.28147,0.19048,0.04172,1.43025,7.61625,0.89021,0.91748,2.06925,0.0014365,0.0014365,0.0014365
175,3803.24,1.22338,6.80496,0.75323,1.3278,1.69433,0.79422,0.8392,0.88156,0.50858,0.28897,0.27692,0.14074,0.03307,1.45394,7.60576,0.87191,0.92206,2.07718,0.001387,0.001387,0.001387
176,3824.74,1.23037,6.86811,0.76181,1.31446,1.69023,0.79388,0.84655,0.88959,0.52514,0.39129,0.28916,0.18818,0.03953,1.43571,7.62675,0.87848,0.89571,2.05678,0.0013375,0.0013375,0.0013375
177,3846.61,1.22993,6.89817,0.76098,1.31319,1.698,0.81787,0.81994,0.88788,0.51534,0.34335,0.29825,0.17889,0.03594,1.43906,7.52156,0.87567,0.90633,2.05567,0.001288,0.001288,0.001288
178,3867.99,1.2173,6.74998,0.75533,1.33546,1.6925,0.8092,0.80804,0.87797,0.50274,0.35393,0.31364,0.19673,0.04015,1.45134,7.51739,0.87784,0.96094,2.06784,0.0012385,0.0012385,0.0012385
179,3889.3,1.20885,6.80102,0.76487,1.28399,1.68123,0.82143,0.82213,0.88113,0.50514,0.3165,0.29721,0.17117,0.037,1.43511,7.66533,0.87865,0.93978,2.04953,0.001189,0.001189,0.001189
180,3910.61,1.23827,6.78916,0.76336,1.31886,1.7015,0.86666,0.83077,0.88245,0.51145,0.32269,0.30455,0.19761,0.03963,1.4221,7.58755,0.88109,0.89322,2.05238,0.0011395,0.0011395,0.0011395
181,3931.9,1.22542,6.83007,0.76701,1.32034,1.70191,0.81371,0.84548,0.87894,0.50954,0.32656,0.29887,0.19357,0.03758,1.43051,7.63143,0.88007,0.92539,2.05929,0.00109,0.00109,0.00109
182,3952.99,1.23248,6.90914,0.76683,1.3287,1.70524,0.83083,0.81855,0.8799,0.51321,0.3102,0.25993,0.17284,0.03925,1.41359,7.56205,0.8766,0.91966,2.03731,0.0010405,0.0010405,0.0010405
183,3974.55,1.20806,6.71843,0.74952,1.31759,1.68437,0.80089,0.8558,0.88065,0.51725,0.3236,0.2951,0.19256,0.03998,1.4089,7.50901,0.87529,0.89086,2.04367,0.000991,0.000991,0.000991
184,3995.65,1.21563,6.7968,0.76286,1.30148,1.68979,0.75955,0.87028,0.87319,0.52217,0.33203,0.28287,0.19728,0.04231,1.40517,7.49169,0.86818,0.89264,2.05888,0.0009415,0.0009415,0.0009415
185,4016.83,1.20811,6.66764,0.75691,1.3034,1.68369,0.78875,0.85061,0.88257,0.5082,0.3993,0.29371,0.20996,0.04182,1.41771,7.50914,0.87776,0.9146,2.05773,0.000892,0.000892,0.000892
186,4038.14,1.22253,6.62634,0.74978,1.28799,1.69548,0.80281,0.84169,0.8911,0.51957,0.35991,0.33182,0.22286,0.04686,1.40368,7.54386,0.89318,0.89666,2.03806,0.0008425,0.0008425,0.0008425
187,4059.63,1.19409,6.90707,0.75265,1.28552,1.67647,0.81192,0.8493,0.88772,0.50775,0.38964,0.30909,0.21129,0.04517,1.44072,7.46671,0.88204,0.92672,2.08143,0.000793,0.000793,0.000793
188,4080.94,1.23951,6.83259,0.76252,1.3137,1.70009,0.87413,0.81084,0.88433,0.51539,0.37253,0.3028,0.20376,0.04431,1.41923,7.47461,0.88687,0.88587,2.04626,0.0007435,0.0007435,0.0007435
189,4102.14,1.20933,6.62859,0.7419,1.31199,1.68702,0.82976,0.83531,0.88022,0.51519,0.40083,0.30874,0.20603,0.04556,1.42008,7.46133,0.88068,0.90905,2.04977,0.000694,0.000694,0.000694
190,4123.3,1.21665,6.66694,0.75533,1.28774,1.67765,0.83755,0.8425,0.89448,0.52374,0.42392,0.31301,0.22757,0.04628,1.40784,7.45127,0.87383,0.90082,2.04211,0.0006445,0.0006445,0.0006445
191,4145.33,1.03388,7.55957,0.92901,1.12654,1.75807,0.78475,0.8043,0.86512,0.50598,0.35805,0.26608,0.15658,0.03241,1.42593,7.52412,0.87632,0.94205,2.07,0.000595,0.000595,0.000595
192,4166.95,1.00862,7.52276,0.92389,0.93403,1.70839,0.81729,0.82298,0.86766,0.51949,0.36346,0.28741,0.18434,0.04234,1.39793,7.51125,0.87178,0.92871,2.04084,0.0005455,0.0005455,0.0005455
193,4188.08,0.9825,7.37171,0.91343,0.88166,1.70618,0.82341,0.7986,0.87634,0.5313,0.372,0.29371,0.19878,0.04493,1.39841,7.42687,0.87105,0.90995,2.0275,0.000496,0.000496,0.000496
194,4209.5,1.01408,7.26513,0.89989,0.88687,1.70731,0.82235,0.84755,0.89875,0.54238,0.38559,0.29965,0.20879,0.04704,1.38581,7.33197,0.86534,0.90555,2.00548,0.0004465,0.0004465,0.0004465
195,4230.62,0.98745,7.13354,0.91016,0.83224,1.70213,0.83177,0.81224,0.89049,0.53729,0.41652,0.30643,0.21395,0.04518,1.38241,7.3426,0.86137,0.89187,2.0094,0.000397,0.000397,0.000397
196,4251.42,0.98434,7.16651,0.89232,0.85326,1.68865,0.83099,0.81757,0.88619,0.53623,0.39894,0.31643,0.20987,0.04342,1.36851,7.30311,0.85598,0.8956,1.99526,0.0003475,0.0003475,0.0003475
197,4272.64,0.96605,7.23286,0.90163,0.84988,1.66074,0.79215,0.8673,0.8889,0.54748,0.40672,0.31503,0.21159,0.04391,1.37374,7.33543,0.86064,0.89404,2.00016,0.000298,0.000298,0.000298
198,4294.06,0.98587,7.12946,0.8976,0.84586,1.69457,0.82005,0.82728,0.88487,0.54436,0.41257,0.33182,0.22363,0.0476,1.36822,7.30228,0.86228,0.90037,1.9881,0.0002485,0.0002485,0.0002485
199,4315.47,0.96647,7.10882,0.8978,0.84287,1.66782,0.83074,0.86612,0.893,0.54165,0.3971,0.29965,0.20514,0.04572,1.36923,7.33902,0.85885,0.90044,1.98907,0.000199,0.000199,0.000199
200,4336.44,0.95581,7.19217,0.89351,0.83747,1.66156,0.82759,0.86748,0.89196,0.54574,0.40101,0.31049,0.21452,0.04629,1.36516,7.32283,0.85466,0.8976,1.98451,0.0001495,0.0001495,0.0001495
